wave,var,value,value_label
endline,c31_disease_u7_38_2,1,Yes
endline,c31_disease_u7_39_2,0,No
endline,c31_disease_u7_39_2,1,Yes
endline,c31_disease_u7_40_2,0,No
endline,c31_disease_u7_40_2,1,Yes
endline,c31_disease_u7_41_2,0,No
endline,c31_disease_u7_41_2,1,Yes
endline,c31_disease_u7_42_2,0,No
endline,c31_disease_u7_42_2,1,Yes
endline,c31_disease_u7_43_2,0,No
endline,c31_disease_u7_43_2,1,Yes
endline,c31_disease_u7_44_2,0,No
endline,c31_disease_u7_44_2,1,Yes
endline,c32_opd_u7_2,0,No
endline,c32_opd_u7_2,1,Yes
endline,c33_hospital_u7_2,1,Government hospitals
endline,c33_hospital_u7_2,2,Government Maternal and child hospital
endline,c33_hospital_u7_2,3,Children Hospital
endline,c33_hospital_u7_2,4,Workers' hospitals
endline,c33_hospital_u7_2,5,Private hospitals
endline,c33_hospital_u7_2,6,Traditional Medicine Hospitals
endline,c33_hospital_u7_2,7,Military Hospital
endline,c33_hospital_u7_2,8,Charity Hospital
endline,c33_hospital_u7_2,9,Facility Covid Center/quarantine center
endline,c33_hospital_u7_2,97,Prefer not to answer
endline,c33_hospital_u7_2,98,Don't know
endline,c33_hospital_u7_2,99,Other (Specify)
endline,c38_u7_live_2,1,Yes-living together
endline,c38_u7_live_2,2,Not-living in another place
endline,c38_u7_live_2,3,Passed away
endline,c2_nature_u7_1_3,0,No
endline,c2_nature_u7_1_3,1,Yes
endline,c2_nature_u7_2_3,0,No
endline,c2_nature_u7_2_3,1,Yes
endline,c2_nature_u7_3_3,0,No
endline,c2_nature_u7_3_3,1,Yes
endline,c2_nature_u7_4_3,0,No
endline,c2_nature_u7_4_3,1,Yes
endline,c2_nature_u7_5_3,0,No
endline,c2_nature_u7_5_3,1,Yes
endline,c2_nature_u7_6_3,0,No
endline,c2_nature_u7_6_3,1,Yes
endline,c2_nature_u7_7_3,0,No
endline,c2_nature_u7_7_3,1,Yes
endline,c2_nature_u7_8_3,0,No
endline,c2_nature_u7_8_3,1,Yes
endline,c2_nature_u7_9_3,0,No
endline,c2_nature_u7_9_3,1,Yes
endline,c2_nature_u7_10_3,0,No
endline,c2_nature_u7_10_3,1,Yes
endline,c2_nature_u7_11_3,0,No
endline,c2_nature_u7_11_3,1,Yes
endline,c3_test_u7_3,0,No
endline,c3_test_u7_3,1,Yes
endline,c7_compare_u7_3,1,Healthcare use increased
endline,c7_compare_u7_3,2,Healthcare use decreased
endline,c7_compare_u7_3,3,Healthcare use did not change
endline,c7_compare_u7_3,4,"The child was born after November,2021"
endline,c8_illyesno_u7_3,0,No
endline,c8_illyesno_u7_3,1,Yes
endline,c9_insu_u7_3,0,No health insurance
endline,c9_insu_u7_3,1,Social Security
endline,c9_insu_u7_3,2,Health Insurance through Employer
endline,c9_insu_u7_3,3,Other Privately Purchased Commercial Health Insurance
endline,c9_insu_u7_3,4,Mutual Health Organization/ Community-based Health Insurance
endline,c9_insu_u7_3,5,Bright start's support
endline,c9_insu_u7_3,6,Terre des hommes (Tdh)
endline,c9_insu_u7_3,7,UNICEF
endline,c9_insu_u7_3,8,Local charity organization
endline,c9_insu_u7_3,9,Pact Myanmar
endline,c9_insu_u7_3,98,Don't know
endline,c9_insu_u7_3,99,Other (Specify):
endline,c10_seekcare_u7_3,0,No
endline,c10_seekcare_u7_3,1,Yes
endline,c11_disease_u7_1_3,0,No
endline,c11_disease_u7_1_3,1,Yes
endline,c11_disease_u7_2_3,0,No
endline,c11_disease_u7_2_3,1,Yes
endline,c11_disease_u7_3_3,0,No
endline,c11_disease_u7_3_3,1,Yes
endline,c11_disease_u7_4_3,0,No
endline,c11_disease_u7_4_3,1,Yes
endline,c11_disease_u7_5_3,0,No
endline,c11_disease_u7_5_3,1,Yes
endline,c11_disease_u7_6_3,0,No
endline,c11_disease_u7_6_3,1,Yes
endline,c11_disease_u7_7_3,0,No
endline,c11_disease_u7_7_3,1,Yes
endline,c11_disease_u7_8_3,0,No
endline,c11_disease_u7_8_3,1,Yes
endline,c11_disease_u7_9_3,0,No
endline,c11_disease_u7_9_3,1,Yes
endline,c11_disease_u7_10_3,0,No
endline,c11_disease_u7_10_3,1,Yes
endline,c11_disease_u7_11_3,0,No
endline,c11_disease_u7_11_3,1,Yes
endline,c11_disease_u7_12_3,0,No
endline,c11_disease_u7_12_3,1,Yes
endline,c11_disease_u7_13_3,0,No
endline,c11_disease_u7_13_3,1,Yes
endline,c11_disease_u7_14_3,0,No
endline,c11_disease_u7_14_3,1,Yes
endline,c11_disease_u7_15_3,0,No
endline,c11_disease_u7_15_3,1,Yes
endline,c11_disease_u7_16_3,0,No
endline,c11_disease_u7_16_3,1,Yes
endline,c11_disease_u7_17_3,0,No
endline,c11_disease_u7_17_3,1,Yes
endline,c11_disease_u7_18_3,0,No
endline,c11_disease_u7_18_3,1,Yes
endline,c11_disease_u7_19_3,0,No
endline,c11_disease_u7_19_3,1,Yes
endline,c11_disease_u7_20_3,0,No
endline,c11_disease_u7_20_3,1,Yes
endline,c11_disease_u7_21_3,0,No
endline,c11_disease_u7_21_3,1,Yes
endline,c11_disease_u7_22_3,0,No
endline,c11_disease_u7_22_3,1,Yes
endline,c11_disease_u7_23_3,0,No
endline,c11_disease_u7_23_3,1,Yes
endline,c11_disease_u7_24_3,0,No
endline,c11_disease_u7_24_3,1,Yes
endline,c11_disease_u7_25_3,0,No
endline,c11_disease_u7_25_3,1,Yes
endline,c11_disease_u7_26_3,0,No
endline,c11_disease_u7_26_3,1,Yes
endline,c11_disease_u7_27_3,0,No
endline,c11_disease_u7_27_3,1,Yes
endline,c11_disease_u7_28_3,0,No
endline,c11_disease_u7_28_3,1,Yes
endline,c11_disease_u7_29_3,0,No
endline,c11_disease_u7_29_3,1,Yes
endline,c11_disease_u7_30_3,0,No
endline,c11_disease_u7_30_3,1,Yes
endline,c11_disease_u7_31_3,0,No
endline,c11_disease_u7_31_3,1,Yes
endline,c11_disease_u7_32_3,0,No
endline,c11_disease_u7_32_3,1,Yes
endline,c11_disease_u7_33_3,0,No
endline,c11_disease_u7_33_3,1,Yes
endline,c11_disease_u7_34_3,0,No
endline,c11_disease_u7_34_3,1,Yes
endline,c11_disease_u7_35_3,0,No
endline,c11_disease_u7_35_3,1,Yes
endline,c11_disease_u7_36_3,0,No
endline,c11_disease_u7_36_3,1,Yes
endline,c11_disease_u7_37_3,0,No
endline,c11_disease_u7_37_3,1,Yes
endline,c11_disease_u7_38_3,0,No
endline,c11_disease_u7_38_3,1,Yes
endline,c11_disease_u7_39_3,0,No
endline,c11_disease_u7_39_3,1,Yes
endline,c11_disease_u7_40_3,0,No
endline,c11_disease_u7_40_3,1,Yes
endline,c11_disease_u7_41_3,0,No
endline,c11_disease_u7_41_3,1,Yes
endline,c11_disease_u7_42_3,0,No
endline,c11_disease_u7_42_3,1,Yes
endline,c11_disease_u7_43_3,0,No
endline,c11_disease_u7_43_3,1,Yes
endline,c11_disease_u7_44_3,0,No
endline,c11_disease_u7_44_3,1,Yes
endline,c11_disease_u7_45_3,0,No
endline,c11_disease_u7_45_3,1,Yes
endline,c11_disease_u7_46_3,0,No
endline,c11_disease_u7_46_3,1,Yes
endline,c11_disease_u7_47_3,0,No
endline,c11_disease_u7_47_3,1,Yes
endline,c11_disease_u7_48_3,0,No
endline,c11_disease_u7_48_3,1,Yes
endline,c11_disease_u7_98_3,0,No
endline,c11_disease_u7_98_3,1,Yes
endline,c11_disease_u7_97_3,0,No
endline,c11_disease_u7_97_3,1,Yes
endline,c12_diagnose_u7_3,0,No
endline,c12_diagnose_u7_3,1,Yes
endline,c13_medication_u7_3,0,No
endline,c13_medication_u7_3,1,Yes
endline,c14_meditake_u7_3,0,No
endline,c14_meditake_u7_3,1,Yes
endline,c15_format_u7_1_3,0,No
endline,c15_format_u7_1_3,1,Yes
endline,c15_format_u7_2_3,0,No
endline,c15_format_u7_2_3,1,Yes
endline,c15_format_u7_3_3,0,No
endline,c15_format_u7_3_3,1,Yes
endline,c20_personlast_u7_3,1,Gov't hospital
endline,c20_personlast_u7_3,2,Gov't rural health center (RHC)
endline,c20_personlast_u7_3,3,Peri-urban Health Center
endline,c20_personlast_u7_3,4,Maternal and Child Health Clinic/ Hospital
endline,c20_personlast_u7_3,5,Family Planning Clinic
endline,c20_personlast_u7_3,6,Birth Center
endline,c20_personlast_u7_3,7,Private Hospital/ Clinic
endline,c20_personlast_u7_3,8,Private Doctor's Office
endline,c20_personlast_u7_3,9,Traditional Medicine Hospitals
endline,c20_personlast_u7_3,10,Traditional Medicine Clinics
endline,c20_personlast_u7_3,11,Patient's Home
endline,c20_personlast_u7_3,12,Provider's home or store
endline,c20_personlast_u7_3,13,Charity clinics
endline,c20_personlast_u7_3,14,Military hospital
endline,c20_personlast_u7_3,15,Social Security Clinics
endline,c20_personlast_u7_3,16,Workers' Hospital
endline,c20_personlast_u7_3,17,Informal provider
endline,c20_personlast_u7_3,99,Other (Specify):
endline,c25_assist_u7_0_3,0,No
endline,c25_assist_u7_0_3,1,Yes
endline,c25_assist_u7_1_3,0,No
endline,c25_assist_u7_1_3,1,Yes
endline,c25_assist_u7_2_3,0,No
endline,c25_assist_u7_2_3,1,Yes
endline,c25_assist_u7_3_3,0,No
endline,c25_assist_u7_3_3,1,Yes
endline,c25_assist_u7_4_3,0,No
endline,c25_assist_u7_4_3,1,Yes
endline,c25_assist_u7_5_3,0,No
endline,c25_assist_u7_5_3,1,Yes
endline,c25_assist_u7_6_3,0,No
endline,c25_assist_u7_6_3,1,Yes
endline,c25_assist_u7_7_3,0,No
endline,c25_assist_u7_7_3,1,Yes
endline,c25_assist_u7_8_3,0,No
endline,c25_assist_u7_8_3,1,Yes
endline,c25_assist_u7_9_3,0,No
endline,c25_assist_u7_9_3,1,Yes
endline,c25_assist_u7_10_3,0,No
endline,c25_assist_u7_10_3,1,Yes
endline,c25_assist_u7_11_3,0,No
endline,c25_assist_u7_11_3,1,Yes
endline,c25_assist_u7_12_3,0,No
endline,c25_assist_u7_12_3,1,Yes
endline,c25_assist_u7_97_3,0,No
endline,c25_assist_u7_97_3,1,Yes
endline,c25_assist_u7_98_3,0,No
endline,c25_assist_u7_98_3,1,Yes
endline,c26_nonsick_u7_1_3,0,No
endline,c26_nonsick_u7_1_3,1,Yes
endline,c26_nonsick_u7_2_3,0,No
endline,c26_nonsick_u7_2_3,1,Yes
endline,c26_nonsick_u7_3_3,0,No
endline,c26_nonsick_u7_3_3,1,Yes
endline,c26_nonsick_u7_4_3,0,No
endline,c26_nonsick_u7_4_3,1,Yes
endline,c27_notconsult_u7_1_3,0,No
endline,c27_notconsult_u7_1_3,1,Yes
endline,c27_notconsult_u7_2_3,0,No
endline,c27_notconsult_u7_2_3,1,Yes
endline,c27_notconsult_u7_3_3,0,No
endline,c27_notconsult_u7_3_3,1,Yes
endline,c27_notconsult_u7_4_3,0,No
endline,c27_notconsult_u7_4_3,1,Yes
endline,c27_notconsult_u7_5_3,0,No
endline,c27_notconsult_u7_5_3,1,Yes
endline,c27_notconsult_u7_6_3,0,No
endline,c27_notconsult_u7_6_3,1,Yes
endline,c27_notconsult_u7_7_3,0,No
endline,c27_notconsult_u7_7_3,1,Yes
endline,c27_notconsult_u7_8_3,0,No
endline,c27_notconsult_u7_8_3,1,Yes
endline,c27_notconsult_u7_9_3,0,No
endline,c27_notconsult_u7_9_3,1,Yes
endline,c27_notconsult_u7_10_3,0,No
endline,c27_notconsult_u7_10_3,1,Yes
endline,c27_notconsult_u7_11_3,0,No
endline,c27_notconsult_u7_11_3,1,Yes
endline,c27_notconsult_u7_12_3,0,No
endline,c27_notconsult_u7_12_3,1,Yes
endline,c27_notconsult_u7_13_3,0,No
endline,c27_notconsult_u7_13_3,1,Yes
endline,c27_notconsult_u7_14_3,0,No
endline,c27_notconsult_u7_14_3,1,Yes
endline,c27_notconsult_u7_15_3,0,No
endline,c27_notconsult_u7_15_3,1,Yes
endline,c27_notconsult_u7_16_3,0,No
endline,c27_notconsult_u7_16_3,1,Yes
endline,c27_notconsult_u7_17_3,0,No
endline,c27_notconsult_u7_17_3,1,Yes
endline,c27_notconsult_u7_18_3,0,No
endline,c27_notconsult_u7_18_3,1,Yes
endline,c27_notconsult_u7_19_3,0,No
endline,c27_notconsult_u7_19_3,1,Yes
endline,c27_notconsult_u7_20_3,0,No
endline,c27_notconsult_u7_20_3,1,Yes
endline,c27_notconsult_u7_21_3,0,No
endline,c27_notconsult_u7_21_3,1,Yes
endline,c27_notconsult_u7_22_3,0,No
endline,c27_notconsult_u7_22_3,1,Yes
endline,c27_notconsult_u7_23_3,0,No
endline,c27_notconsult_u7_23_3,1,Yes
endline,c27_notconsult_u7_24_3,0,No
endline,c27_notconsult_u7_24_3,1,Yes
endline,c28_inpatient_u7_3,0,No
endline,c28_inpatient_u7_3,1,Yes
endline,c29_insu_u7_3,0,No health insurance
endline,c29_insu_u7_3,1,Social Security
endline,c29_insu_u7_3,2,Health Insurance through Employer
endline,c29_insu_u7_3,3,Other Privately Purchased Commercial Health Insurance
endline,c29_insu_u7_3,4,Mutual Health Organization/ Community-based Health Insurance
endline,c29_insu_u7_3,5,Bright start's support
endline,c29_insu_u7_3,6,Terre des hommes (Tdh)
endline,c29_insu_u7_3,7,UNICEF
endline,c29_insu_u7_3,8,Local charity organization
endline,c29_insu_u7_3,9,Pact Myanmar
endline,c29_insu_u7_3,98,Don't know
endline,c29_insu_u7_3,99,Other (Specify):
endline,c2_nature_u7_1_4,0,No
endline,c2_nature_u7_1_4,1,Yes
endline,c2_nature_u7_2_4,0,No
endline,c2_nature_u7_2_4,1,Yes
endline,c2_nature_u7_3_4,0,No
endline,c2_nature_u7_3_4,1,Yes
endline,c2_nature_u7_4_4,0,No
endline,c2_nature_u7_4_4,1,Yes
endline,c2_nature_u7_5_4,0,No
endline,c2_nature_u7_5_4,1,Yes
endline,c2_nature_u7_6_4,0,No
endline,c2_nature_u7_6_4,1,Yes
endline,c2_nature_u7_7_4,0,No
endline,c2_nature_u7_7_4,1,Yes
endline,c2_nature_u7_8_4,0,No
endline,c2_nature_u7_8_4,1,Yes
endline,c2_nature_u7_9_4,0,No
endline,c2_nature_u7_9_4,1,Yes
endline,c2_nature_u7_10_4,0,No
endline,c2_nature_u7_10_4,1,Yes
endline,c2_nature_u7_11_4,0,No
endline,c2_nature_u7_11_4,1,Yes
endline,c3_test_u7_4,0,No
endline,c3_test_u7_4,1,Yes
endline,c7_compare_u7_4,1,Healthcare use increased
endline,c7_compare_u7_4,2,Healthcare use decreased
endline,c7_compare_u7_4,3,Healthcare use did not change
endline,c7_compare_u7_4,4,"The child was born after November,2021"
endline,c8_illyesno_u7_4,0,No
endline,c8_illyesno_u7_4,1,Yes
endline,c9_insu_u7_4,0,No health insurance
endline,c9_insu_u7_4,1,Social Security
endline,c9_insu_u7_4,2,Health Insurance through Employer
endline,c9_insu_u7_4,3,Other Privately Purchased Commercial Health Insurance
endline,c9_insu_u7_4,4,Mutual Health Organization/ Community-based Health Insurance
endline,c9_insu_u7_4,5,Bright start's support
endline,c9_insu_u7_4,6,Terre des hommes (Tdh)
endline,c9_insu_u7_4,7,UNICEF
endline,c9_insu_u7_4,8,Local charity organization
endline,c9_insu_u7_4,9,Pact Myanmar
endline,c9_insu_u7_4,98,Don't know
endline,c9_insu_u7_4,99,Other (Specify):
endline,c10_seekcare_u7_4,0,No
endline,c10_seekcare_u7_4,1,Yes
endline,c11_disease_u7_1_4,0,No
endline,c11_disease_u7_1_4,1,Yes
endline,c11_disease_u7_2_4,0,No
endline,c11_disease_u7_2_4,1,Yes
endline,c11_disease_u7_3_4,0,No
endline,c11_disease_u7_3_4,1,Yes
endline,c11_disease_u7_4_4,0,No
endline,c11_disease_u7_4_4,1,Yes
endline,c11_disease_u7_5_4,0,No
endline,c11_disease_u7_5_4,1,Yes
endline,c11_disease_u7_6_4,0,No
endline,c11_disease_u7_6_4,1,Yes
endline,c11_disease_u7_7_4,0,No
endline,c11_disease_u7_7_4,1,Yes
endline,c11_disease_u7_8_4,0,No
endline,c11_disease_u7_8_4,1,Yes
endline,c11_disease_u7_9_4,0,No
endline,c11_disease_u7_9_4,1,Yes
endline,c11_disease_u7_10_4,0,No
endline,c11_disease_u7_10_4,1,Yes
endline,c11_disease_u7_11_4,0,No
endline,c11_disease_u7_11_4,1,Yes
endline,c11_disease_u7_12_4,0,No
endline,c11_disease_u7_12_4,1,Yes
endline,c11_disease_u7_13_4,0,No
endline,c11_disease_u7_13_4,1,Yes
endline,c11_disease_u7_14_4,0,No
endline,c11_disease_u7_14_4,1,Yes
endline,c11_disease_u7_15_4,0,No
endline,c11_disease_u7_15_4,1,Yes
endline,c11_disease_u7_16_4,0,No
endline,c11_disease_u7_16_4,1,Yes
endline,c11_disease_u7_17_4,0,No
endline,c11_disease_u7_17_4,1,Yes
endline,c11_disease_u7_18_4,0,No
endline,c11_disease_u7_18_4,1,Yes
endline,c11_disease_u7_19_4,0,No
endline,c11_disease_u7_19_4,1,Yes
endline,c11_disease_u7_20_4,0,No
endline,c11_disease_u7_20_4,1,Yes
endline,c11_disease_u7_21_4,0,No
endline,c11_disease_u7_21_4,1,Yes
endline,c11_disease_u7_22_4,0,No
endline,c11_disease_u7_22_4,1,Yes
endline,c11_disease_u7_23_4,0,No
endline,c11_disease_u7_23_4,1,Yes
endline,c11_disease_u7_24_4,0,No
endline,c11_disease_u7_24_4,1,Yes
endline,c11_disease_u7_25_4,0,No
endline,c11_disease_u7_25_4,1,Yes
endline,c11_disease_u7_26_4,0,No
endline,c11_disease_u7_26_4,1,Yes
endline,c11_disease_u7_27_4,0,No
endline,c11_disease_u7_27_4,1,Yes
endline,c11_disease_u7_28_4,0,No
endline,c11_disease_u7_28_4,1,Yes
endline,c11_disease_u7_29_4,0,No
endline,c11_disease_u7_29_4,1,Yes
endline,c11_disease_u7_30_4,0,No
endline,c11_disease_u7_30_4,1,Yes
endline,c11_disease_u7_31_4,0,No
endline,c11_disease_u7_31_4,1,Yes
endline,c11_disease_u7_32_4,0,No
endline,c11_disease_u7_32_4,1,Yes
endline,c11_disease_u7_33_4,0,No
endline,c11_disease_u7_33_4,1,Yes
endline,c11_disease_u7_34_4,0,No
endline,c11_disease_u7_34_4,1,Yes
endline,c11_disease_u7_35_4,0,No
endline,c11_disease_u7_35_4,1,Yes
endline,c11_disease_u7_36_4,0,No
endline,c11_disease_u7_36_4,1,Yes
endline,c11_disease_u7_37_4,0,No
endline,c11_disease_u7_37_4,1,Yes
endline,c11_disease_u7_38_4,0,No
endline,c11_disease_u7_38_4,1,Yes
endline,c11_disease_u7_39_4,0,No
endline,c11_disease_u7_39_4,1,Yes
endline,c11_disease_u7_40_4,0,No
endline,c11_disease_u7_40_4,1,Yes
endline,c11_disease_u7_41_4,0,No
endline,c11_disease_u7_41_4,1,Yes
endline,c11_disease_u7_42_4,0,No
endline,c11_disease_u7_42_4,1,Yes
endline,c11_disease_u7_43_4,0,No
endline,c11_disease_u7_43_4,1,Yes
endline,c11_disease_u7_44_4,0,No
endline,c11_disease_u7_44_4,1,Yes
endline,c11_disease_u7_45_4,0,No
endline,c11_disease_u7_45_4,1,Yes
endline,c11_disease_u7_46_4,0,No
endline,c11_disease_u7_46_4,1,Yes
endline,c11_disease_u7_47_4,0,No
endline,c11_disease_u7_47_4,1,Yes
endline,c11_disease_u7_48_4,0,No
endline,c11_disease_u7_48_4,1,Yes
endline,c11_disease_u7_98_4,0,No
endline,c11_disease_u7_98_4,1,Yes
endline,c11_disease_u7_97_4,0,No
endline,c11_disease_u7_97_4,1,Yes
endline,c12_diagnose_u7_4,0,No
endline,c12_diagnose_u7_4,1,Yes
endline,c13_medication_u7_4,0,No
endline,c13_medication_u7_4,1,Yes
endline,c14_meditake_u7_4,0,No
endline,c14_meditake_u7_4,1,Yes
endline,c15_format_u7_1_4,0,No
endline,c15_format_u7_1_4,1,Yes
endline,c15_format_u7_2_4,0,No
endline,c15_format_u7_2_4,1,Yes
endline,c15_format_u7_3_4,0,No
endline,c15_format_u7_3_4,1,Yes
endline,c20_personlast_u7_4,1,Gov't hospital
endline,c20_personlast_u7_4,2,Gov't rural health center (RHC)
endline,c20_personlast_u7_4,3,Peri-urban Health Center
endline,c20_personlast_u7_4,4,Maternal and Child Health Clinic/ Hospital
endline,c20_personlast_u7_4,5,Family Planning Clinic
endline,c20_personlast_u7_4,6,Birth Center
endline,c20_personlast_u7_4,7,Private Hospital/ Clinic
endline,c20_personlast_u7_4,8,Private Doctor's Office
endline,c20_personlast_u7_4,9,Traditional Medicine Hospitals
endline,c20_personlast_u7_4,10,Traditional Medicine Clinics
endline,c20_personlast_u7_4,11,Patient's Home
endline,c20_personlast_u7_4,12,Provider's home or store
endline,c20_personlast_u7_4,13,Charity clinics
endline,c20_personlast_u7_4,14,Military hospital
endline,c20_personlast_u7_4,15,Social Security Clinics
endline,c20_personlast_u7_4,16,Workers' Hospital
endline,c20_personlast_u7_4,17,Informal provider
endline,c20_personlast_u7_4,99,Other (Specify):
endline,c25_assist_u7_0_4,0,No
endline,c25_assist_u7_0_4,1,Yes
endline,c25_assist_u7_1_4,0,No
endline,c25_assist_u7_1_4,1,Yes
endline,c25_assist_u7_2_4,0,No
endline,c25_assist_u7_2_4,1,Yes
endline,c25_assist_u7_3_4,0,No
endline,c25_assist_u7_3_4,1,Yes
endline,c25_assist_u7_4_4,0,No
endline,c25_assist_u7_4_4,1,Yes
endline,c25_assist_u7_5_4,0,No
endline,c25_assist_u7_5_4,1,Yes
endline,c25_assist_u7_6_4,0,No
endline,c25_assist_u7_6_4,1,Yes
endline,c25_assist_u7_7_4,0,No
endline,c25_assist_u7_7_4,1,Yes
endline,c25_assist_u7_8_4,0,No
endline,c25_assist_u7_8_4,1,Yes
endline,c25_assist_u7_9_4,0,No
endline,c25_assist_u7_9_4,1,Yes
endline,c25_assist_u7_10_4,0,No
endline,c25_assist_u7_10_4,1,Yes
endline,c25_assist_u7_11_4,0,No
endline,c25_assist_u7_11_4,1,Yes
endline,c25_assist_u7_12_4,0,No
endline,c25_assist_u7_12_4,1,Yes
endline,c25_assist_u7_97_4,0,No
endline,c25_assist_u7_97_4,1,Yes
endline,c25_assist_u7_98_4,0,No
endline,c25_assist_u7_98_4,1,Yes
endline,c26_nonsick_u7_1_4,0,No
endline,c26_nonsick_u7_1_4,1,Yes
endline,c26_nonsick_u7_2_4,0,No
endline,c26_nonsick_u7_2_4,1,Yes
endline,c26_nonsick_u7_3_4,0,No
endline,c26_nonsick_u7_3_4,1,Yes
endline,c26_nonsick_u7_4_4,0,No
endline,c26_nonsick_u7_4_4,1,Yes
endline,c27_notconsult_u7_1_4,0,No
endline,c27_notconsult_u7_1_4,1,Yes
endline,c27_notconsult_u7_2_4,0,No
endline,c27_notconsult_u7_2_4,1,Yes
endline,c27_notconsult_u7_3_4,0,No
endline,c27_notconsult_u7_3_4,1,Yes
endline,c27_notconsult_u7_4_4,0,No
endline,c27_notconsult_u7_4_4,1,Yes
endline,c27_notconsult_u7_5_4,0,No
endline,c27_notconsult_u7_5_4,1,Yes
endline,c27_notconsult_u7_6_4,0,No
endline,c27_notconsult_u7_6_4,1,Yes
endline,c27_notconsult_u7_7_4,0,No
endline,c27_notconsult_u7_7_4,1,Yes
endline,c27_notconsult_u7_8_4,0,No
endline,c27_notconsult_u7_8_4,1,Yes
endline,c27_notconsult_u7_9_4,0,No
endline,c27_notconsult_u7_9_4,1,Yes
endline,c27_notconsult_u7_10_4,0,No
endline,c27_notconsult_u7_10_4,1,Yes
endline,c27_notconsult_u7_11_4,0,No
endline,c27_notconsult_u7_11_4,1,Yes
endline,c27_notconsult_u7_12_4,0,No
endline,c27_notconsult_u7_12_4,1,Yes
endline,c27_notconsult_u7_13_4,0,No
endline,c27_notconsult_u7_13_4,1,Yes
endline,c27_notconsult_u7_14_4,0,No
endline,c27_notconsult_u7_14_4,1,Yes
endline,c27_notconsult_u7_15_4,0,No
endline,c27_notconsult_u7_15_4,1,Yes
endline,c27_notconsult_u7_16_4,0,No
endline,c27_notconsult_u7_16_4,1,Yes
endline,c27_notconsult_u7_17_4,0,No
endline,c27_notconsult_u7_17_4,1,Yes
endline,c27_notconsult_u7_18_4,0,No
endline,c27_notconsult_u7_18_4,1,Yes
endline,c27_notconsult_u7_19_4,0,No
endline,c27_notconsult_u7_19_4,1,Yes
endline,c27_notconsult_u7_20_4,0,No
endline,c27_notconsult_u7_20_4,1,Yes
endline,c27_notconsult_u7_21_4,0,No
endline,c27_notconsult_u7_21_4,1,Yes
endline,c27_notconsult_u7_22_4,0,No
endline,c27_notconsult_u7_22_4,1,Yes
endline,c27_notconsult_u7_23_4,0,No
endline,c27_notconsult_u7_23_4,1,Yes
endline,c27_notconsult_u7_24_4,0,No
endline,c27_notconsult_u7_24_4,1,Yes
endline,c28_inpatient_u7_4,0,No
endline,c28_inpatient_u7_4,1,Yes
endline,c29_insu_u7_4,0,No health insurance
endline,c29_insu_u7_4,1,Social Security
endline,c29_insu_u7_4,2,Health Insurance through Employer
endline,c29_insu_u7_4,3,Other Privately Purchased Commercial Health Insurance
endline,c29_insu_u7_4,4,Mutual Health Organization/ Community-based Health Insurance
endline,c29_insu_u7_4,5,Bright start's support
endline,c29_insu_u7_4,6,Terre des hommes (Tdh)
endline,c29_insu_u7_4,7,UNICEF
endline,c29_insu_u7_4,8,Local charity organization
endline,c29_insu_u7_4,9,Pact Myanmar
endline,c29_insu_u7_4,98,Don't know
endline,c29_insu_u7_4,99,Other (Specify):
endline,c39_1_earn,0,No
endline,c39_1_earn,1,Yes
endline,c39_ownearn,1,Respondent
endline,c39_ownearn,2,Husband/ Partner
endline,c39_ownearn,3,Respondent and Husband/ Partner Jointly
endline,c39_ownearn,4,My parents
endline,c39_ownearn,5,Husband/Partner's parents
endline,c39_ownearn,6,Respondent is Male.
endline,c39_ownearn,99,Other (Specify):
endline,c40_husearn,1,Respondent
endline,c40_husearn,2,Husband/ Partner
endline,c40_husearn,3,Respondent and Husband/ Partner Jointly
endline,c40_husearn,4,My parents
endline,c40_husearn,5,Husband/Partner's parents
endline,c40_husearn,6,Respondent is Male.
endline,c40_husearn,7,Husband partner was died/divorced/separated/single
endline,c40_husearn,8,The reponsdent was spinster
endline,c40_husearn,99,Other (Specify):
endline,c41_health,1,Respondent
endline,c41_health,2,Husband/ Partner
endline,c41_health,3,Respondent and Husband/ Partner Jointly
endline,c41_health,4,My parents
endline,c41_health,5,Husband/Partner's parents
endline,c41_health,6,Respondent is Male.
endline,c41_health,99,Other (Specify):
endline,c42_health_child,1,Respondent
endline,c42_health_child,2,Husband/ Partner
endline,c42_health_child,3,Respondent and Husband/ Partner Jointly
endline,c42_health_child,4,My parents
endline,c42_health_child,5,Husband/Partner's parents
endline,c42_health_child,6,Respondent is Male.
endline,c42_health_child,99,Other (Specify):
endline,d1_preg,0,No
endline,d1_preg,1,Yes
endline,d1_preg,97,Don't want to answer
endline,d1_preg,98,Don't Know
endline,d2_insu_preg,0,No health insurance
endline,d2_insu_preg,1,Social Security
endline,d2_insu_preg,2,Health Insurance through Employer
endline,d2_insu_preg,3,Other Privately Purchased Commercial Health Insurance
endline,d2_insu_preg,4,Mutual Health Organization/ Community-based Health Insurance
endline,d2_insu_preg,5,Bright start's support
endline,d2_insu_preg,6,Terre des hommes (Tdh)
endline,d2_insu_preg,7,UNICEF
endline,d2_insu_preg,8,Local charity organization
endline,d2_insu_preg,9,Pact Myanmar
endline,d2_insu_preg,98,Don't know
endline,d2_insu_preg,99,Other (Specify):
endline,d4_anc,0,No
endline,d4_anc,1,Yes
endline,d8_antecare_1,0,No
endline,d8_antecare_1,1,Yes
endline,d8_antecare_2,0,No
