wave,var,label,type,n_missing,pct_missing,n_unique,examples
endline,c11_disease_u7_35_2,C11. Hydrocephalus,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_35_3,C11. Hydrocephalus,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_35_4,C11. Hydrocephalus,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_36_1,C11. Bloating,haven_labelled,1708,69.6,1,0
endline,c11_disease_u7_36_2,C11. Bloating,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_36_3,C11. Bloating,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_36_4,C11. Bloating,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_37_1,C11. Ear infection,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_37_2,C11. Ear infection,haven_labelled,2272,92.6,2,0 | 1
endline,c11_disease_u7_37_3,C11. Ear infection,haven_labelled,2436,99.3,2,0 | 1
endline,c11_disease_u7_37_4,C11. Ear infection,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_38_1,C11. Epistasis,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_38_2,C11. Epistasis,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_38_3,C11. Epistasis,haven_labelled,2436,99.3,2,0 | 1
endline,c11_disease_u7_38_4,C11. Epistasis,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_39_1,C11. Epilepsy/seizure,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_39_2,C11. Epilepsy/seizure,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_39_3,C11. Epilepsy/seizure,haven_labelled,2436,99.3,2,0 | 1
endline,c11_disease_u7_39_4,C11. Epilepsy/seizure,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_3_1,C11. Fever,haven_labelled,1708,69.6,2,1 | 0
endline,c11_disease_u7_3_2,C11. Fever,haven_labelled,2272,92.6,2,1 | 0
endline,c11_disease_u7_3_3,C11. Fever,haven_labelled,2436,99.3,2,0 | 1
endline,c11_disease_u7_3_4,C11. Fever,haven_labelled,2449,99.8,2,1 | 0
endline,c11_disease_u7_4,"C11.For which disease (diagnosed by doctor/health care provider), [${u7_name}]",character,0,0,5, | 3 8 10 27 | 16 32 | 3 | 3 8
endline,c11_disease_u7_40_1,C11. Paralysis,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_40_2,C11. Paralysis,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_40_3,C11. Paralysis,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_40_4,C11. Paralysis,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_41_1,C11. Medical checkup/investigations,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_41_2,C11. Medical checkup/investigations,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_41_3,C11. Medical checkup/investigations,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_41_4,C11. Medical checkup/investigations,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_42_1,C11. Weakness,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_42_2,C11. Weakness,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_42_3,C11. Weakness,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_42_4,C11. Weakness,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_43_1,C11. Back pain,haven_labelled,1708,69.6,1,0
endline,c11_disease_u7_43_2,C11. Back pain,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_43_3,C11. Back pain,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_43_4,C11. Back pain,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_44_1,C11. Jaundice,haven_labelled,1708,69.6,1,0
endline,c11_disease_u7_44_2,C11. Jaundice,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_44_3,C11. Jaundice,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_44_4,C11. Jaundice,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_45_1,C11. Eyes disease/eyes infection,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_45_2,C11. Eyes disease/eyes infection,haven_labelled,2272,92.6,2,0 | 1
endline,c11_disease_u7_45_3,C11. Eyes disease/eyes infection,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_45_4,C11. Eyes disease/eyes infection,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_46_1,C11. Liver and biliary tract disease,haven_labelled,1708,69.6,1,0
endline,c11_disease_u7_46_2,C11. Liver and biliary tract disease,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_46_3,C11. Liver and biliary tract disease,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_46_4,C11. Liver and biliary tract disease,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_47_1,C11. Lump,haven_labelled,1708,69.6,1,0
endline,c11_disease_u7_47_2,C11. Lump,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_47_3,C11. Lump,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_47_4,C11. Lump,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_48_1,C11. Cancer,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_48_2,C11. Cancer,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_48_3,C11. Cancer,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_48_4,C11. Cancer,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_4_1,C11. Malaria,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_4_2,C11. Malaria,haven_labelled,2272,92.6,2,0 | 1
endline,c11_disease_u7_4_3,C11. Malaria,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_4_4,C11. Malaria,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_5_1,C11. Typhoid,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_5_2,C11. Typhoid,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_5_3,C11. Typhoid,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_5_4,C11. Typhoid,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_6_1,C11. Kidney disease,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_6_2,C11. Kidney disease,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_6_3,C11. Kidney disease,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_6_4,C11. Kidney disease,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_7_1,"C11. Skin diseases (e.g., boils, lesions, etc.)",haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_7_2,"C11. Skin diseases (e.g., boils, lesions, etc.)",haven_labelled,2272,92.6,2,0 | 1
endline,c11_disease_u7_7_3,"C11. Skin diseases (e.g., boils, lesions, etc.)",haven_labelled,2436,99.3,2,0 | 1
endline,c11_disease_u7_7_4,"C11. Skin diseases (e.g., boils, lesions, etc.)",haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_8_1,C11. Cough,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_8_2,C11. Cough,haven_labelled,2272,92.6,2,0 | 1
endline,c11_disease_u7_8_3,C11. Cough,haven_labelled,2436,99.3,2,0 | 1
endline,c11_disease_u7_8_4,C11. Cough,haven_labelled,2449,99.8,2,1 | 0
endline,c11_disease_u7_97_1,C11. Prefer not to answer,haven_labelled,1708,69.6,1,0
endline,c11_disease_u7_97_2,C11. Prefer not to answer,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_97_3,C11. Prefer not to answer,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_97_4,C11. Prefer not to answer,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_98_1,C11. Don't know,haven_labelled,1708,69.6,1,0
endline,c11_disease_u7_98_2,C11. Don't know,haven_labelled,2272,92.6,1,0
endline,c11_disease_u7_98_3,C11. Don't know,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_98_4,C11. Don't know,haven_labelled,2449,99.8,1,0
endline,c11_disease_u7_9_1,C11. Nasal congestion,haven_labelled,1708,69.6,2,0 | 1
endline,c11_disease_u7_9_2,C11. Nasal congestion,haven_labelled,2272,92.6,2,0 | 1
endline,c11_disease_u7_9_3,C11. Nasal congestion,haven_labelled,2436,99.3,1,0
endline,c11_disease_u7_9_4,C11. Nasal congestion,haven_labelled,2449,99.8,1,0
endline,c12_diagnose_u7_1,C12.Were any diagnostic / lab tests performed on [${u7_name}] as a part of the,haven_labelled,1708,69.6,2,0 | 1
endline,c12_diagnose_u7_2,C12.Were any diagnostic / lab tests performed on [${u7_name}] as a part of the,haven_labelled,2272,92.6,2,0 | 1
endline,c12_diagnose_u7_3,C12.Were any diagnostic / lab tests performed on [${u7_name}] as a part of the,haven_labelled,2436,99.3,2,0 | 1
endline,c12_diagnose_u7_4,C12.Were any diagnostic / lab tests performed on [${u7_name}] as a part of the,haven_labelled,2449,99.8,2,0 | 1
endline,c13_medication_u7_1,C13.Did the provider prescribe [${u7_name}] any medications as a part of the tr,haven_labelled,1708,69.6,2,1 | 0
endline,c13_medication_u7_2,C13.Did the provider prescribe [${u7_name}] any medications as a part of the tr,haven_labelled,2272,92.6,2,1 | 0
endline,c13_medication_u7_3,C13.Did the provider prescribe [${u7_name}] any medications as a part of the tr,haven_labelled,2436,99.3,1,1
endline,c13_medication_u7_4,C13.Did the provider prescribe [${u7_name}] any medications as a part of the tr,haven_labelled,2449,99.8,1,1
endline,c14_meditake_u7_1,C14.Did [${u7_name}] take the medicines prescribed by the provider?,haven_labelled,1715,69.9,2,1 | 0
endline,c14_meditake_u7_2,C14.Did [${u7_name}] take the medicines prescribed by the provider?,haven_labelled,2277,92.8,1,1
endline,c14_meditake_u7_3,C14.Did [${u7_name}] take the medicines prescribed by the provider?,haven_labelled,2436,99.3,1,1
endline,c14_meditake_u7_4,C14.Did [${u7_name}] take the medicines prescribed by the provider?,haven_labelled,2449,99.8,1,1
endline,c15_format_u7_1,"C15.For [${u7_name}] in the past 30 days, what was the format of seeking medica",character,0,0,5, | 1 | 3 | 2 | 1 2
endline,c15_format_u7_1_1,C15. In person,haven_labelled,1708,69.6,2,1 | 0
endline,c15_format_u7_1_2,C15. In person,haven_labelled,2272,92.6,2,1 | 0
endline,c15_format_u7_1_3,C15. In person,haven_labelled,2436,99.3,1,1
endline,c15_format_u7_1_4,C15. In person,haven_labelled,2449,99.8,1,1
endline,c15_format_u7_2,"C15.For [${u7_name}] in the past 30 days, what was the format of seeking medica",character,0,0,4,1 |  | 1 2 | 2
endline,c15_format_u7_2_1,C15. Telemdicine only,haven_labelled,1708,69.6,2,0 | 1
endline,c15_format_u7_2_2,C15. Telemdicine only,haven_labelled,2272,92.6,2,0 | 1
endline,c15_format_u7_2_3,C15. Telemdicine only,haven_labelled,2436,99.3,1,0
endline,c15_format_u7_2_4,C15. Telemdicine only,haven_labelled,2449,99.8,1,0
endline,c15_format_u7_3,"C15.For [${u7_name}] in the past 30 days, what was the format of seeking medica",character,0,0,2, | 1
endline,c15_format_u7_3_1,C15. Mix of inperson and telemedcicne,haven_labelled,1708,69.6,2,0 | 1
endline,c15_format_u7_3_2,C15. Mix of inperson and telemedcicne,haven_labelled,2272,92.6,1,0
endline,c15_format_u7_3_3,C15. Mix of inperson and telemedcicne,haven_labelled,2436,99.3,1,0
endline,c15_format_u7_3_4,C15. Mix of inperson and telemedcicne,haven_labelled,2449,99.8,1,0
endline,c15_format_u7_4,"C15.For [${u7_name}] in the past 30 days, what was the format of seeking medica",character,0,0,2, | 1
endline,c16_virtual_u7_1,"C16.During the past 30 days, select all the ways [${u7_name}] ever communicated",character,0,0,3, | 4 | 1 4
endline,c16_virtual_u7_1_1,C16. Text Message,haven_labelled,2426,98.9,2,0 | 1
endline,c16_virtual_u7_1_2,C16. Text Message,haven_labelled,2448,99.8,1,0
endline,c16_virtual_u7_2,"C16.During the past 30 days, select all the ways [${u7_name}] ever communicated",character,0,0,3, | 4 | 3
endline,c16_virtual_u7_2_1,C16. Email,haven_labelled,2426,98.9,1,0
endline,c16_virtual_u7_2_2,C16. Email,haven_labelled,2448,99.8,1,0
endline,c16_virtual_u7_3_1,"C16. Messaging within a website (e.g., patient portal, viber, telegram, messenge",haven_labelled,2426,98.9,1,0
endline,c16_virtual_u7_3_2,"C16. Messaging within a website (e.g., patient portal, viber, telegram, messenge",haven_labelled,2448,99.8,2,0 | 1
endline,c16_virtual_u7_4_1,C16. Phone calls,haven_labelled,2426,98.9,1,1
endline,c16_virtual_u7_4_2,C16. Phone calls,haven_labelled,2448,99.8,2,1 | 0
endline,c16_virtual_u7_5_1,"C16. Videoconference (e.g viber, telegram, messenger)",haven_labelled,2426,98.9,1,0
endline,c16_virtual_u7_5_2,"C16. Videoconference (e.g viber, telegram, messenger)",haven_labelled,2448,99.8,1,0
endline,c16_virtual_u7_6_1,"C16. Audioconference (e.g viber, telegram, messenger)",haven_labelled,2426,98.9,1,0
endline,c16_virtual_u7_6_2,"C16. Audioconference (e.g viber, telegram, messenger)",haven_labelled,2448,99.8,1,0
endline,c16_virtual_u7_7_1,C16. eVisit (when you answer questions about your health issue online and hear b,haven_labelled,2426,98.9,1,0
endline,c16_virtual_u7_7_2,C16. eVisit (when you answer questions about your health issue online and hear b,haven_labelled,2448,99.8,1,0
endline,c17_virtime_u7_1,"C17.During the past 30 days, how many times did [${u7_name}] have telemedicine",numeric,2426,98.9,5,1 | 2 | 3 | 4 | 300
endline,c17_virtime_u7_2,"C17.During the past 30 days, how many times did [${u7_name}] have telemedicine",numeric,2448,99.8,4,1 | 4 | 3 | 5
endline,c18_virlast_u7_1,"C18.For the most recent telemedicine consultation in the last 30 days, where did",haven_labelled,2426,98.9,1,4
endline,c18_virlast_u7_2,"C18.For the most recent telemedicine consultation in the last 30 days, where did",haven_labelled,2448,99.8,2,4 | 3
endline,c19_pertime_u7_1,"C19.During the past 30 days, how many in-person consultation visits did [${u7_n",numeric,1724,70.3,7,2 | 3 | 1 | 4 | 20
endline,c19_pertime_u7_2,"C19.During the past 30 days, how many in-person consultation visits did [${u7_n",numeric,2274,92.7,5,2 | 1 | 3 | 6 | 4
endline,c19_pertime_u7_3,"C19.During the past 30 days, how many in-person consultation visits did [${u7_n",numeric,2436,99.3,4,2 | 1 | 4 | 3
endline,c19_pertime_u7_4,"C19.During the past 30 days, how many in-person consultation visits did [${u7_n",numeric,2449,99.8,2,2 | 1
endline,c1_time_u7_1,"C1.In the last 12 months, approximately how many times did [${u7_name}] interac",numeric,193,7.9,27,3 | 0 | 4 | 5 | 2
endline,c1_time_u7_2,"C1.In the last 12 months, approximately how many times did [${u7_name}] interac",numeric,1863,75.9,20,10 | 0 | 2 | 6 | 8
endline,c1_time_u7_3,"C1.In the last 12 months, approximately how many times did [${u7_name}] interac",numeric,2367,96.5,12,2 | 0 | 1 | 3 | 4
endline,c1_time_u7_4,"C1.In the last 12 months, approximately how many times did [${u7_name}] interac",numeric,2445,99.7,5,0 | 1 | 12 | 3 | 4
endline,c20_personlast_u7_1,"C20.For your most recent visit in the past 30 days, where did [] get care?",haven_labelled,1724,70.3,11,7 | 8 | 13 | 4 | 3
endline,c20_personlast_u7_2,"C20.For your most recent visit in the past 30 days, where did [] get care?",haven_labelled,2274,92.7,9,8 | 2 | 10 | 13 | 7
endline,c20_personlast_u7_3,"C20.For your most recent visit in the past 30 days, where did [] get care?",haven_labelled,2436,99.3,5,7 | 1 | 2 | 8 | 3
endline,c20_personlast_u7_4,"C20.For your most recent visit in the past 30 days, where did [] get care?",haven_labelled,2449,99.8,4,8 | 2 | 13 | 7
endline,c21_health_u7_1,"C21. For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,1708,69.6,74,30000 | 15000 | 5000 | 18000 | 300000
endline,c21_health_u7_2,"C21. For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2272,92.6,41,15000 | 6000 | 10000 | 0 | 8000
endline,c21_health_u7_3,"C21. For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2436,99.3,10,18000 | 15000 | 30000 | 50000 | 17000
endline,c21_health_u7_4,"C21. For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2449,99.8,2,10000 | 0
endline,c22_nonhealth_u7_1,"C22.For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,1708,69.6,43,25000 | 10000 | 0 | 2000 | 22000
endline,c22_nonhealth_u7_2,"C22.For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2272,92.6,23,2000 | 3000 | 5000 | 10000 | 0
endline,c22_nonhealth_u7_3,"C22.For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2436,99.3,7,12000 | 5000 | 15000 | 3000 | 30000
endline,c22_nonhealth_u7_4,"C22.For [${u7_name}]'s most recent visit/interaction, how much money was spent",numeric,2449,99.8,4,2000 | 0 | 4000 | 2500
endline,c23_reimburse_u7_1,"C23.For [NAME's] most recent visit/interaction, how much did that ${c9_insu_u7_",numeric,2287,93.2,13,0 | 12000 | 42000 | 3000 | 41000
endline,c23_reimburse_u7_2,"C23.For [NAME's] most recent visit/interaction, how much did that ${c9_insu_u7_",numeric,2413,98.4,6,0 | 8000 | 41000 | 5200 | 30000
endline,c23_reimburse_u7_3,"C23.For [NAME's] most recent visit/interaction, how much did that ${c9_insu_u7_",numeric,2451,99.9,1,0
endline,c23_reimburse_u7_4,"C23.For [NAME's] most recent visit/interaction, how much did that ${c9_insu_u7_",numeric,2451,99.9,1,0
endline,c24_stopnormal_u7_1,"C24.For the most recent visit in the past 30 days, how many days did [${u7_name",numeric,1116,45.5,13,2 | 0 | 1 | 4 | 3
endline,c24_stopnormal_u7_2,"C24.For the most recent visit in the past 30 days, how many days did [${u7_name",numeric,2131,86.9,12,3 | 0 | 2 | 5 | 1
endline,c24_stopnormal_u7_3,"C24.For the most recent visit in the past 30 days, how many days did [${u7_name",numeric,2411,98.3,7,0 | 5 | 3 | 2 | 4
endline,c24_stopnormal_u7_4,"C24.For the most recent visit in the past 30 days, how many days did [${u7_name",numeric,2448,99.8,2,0 | 1
endline,c25_assist_preg_1,C25. Save the children,haven_labelled,2114,86.2,2,0 | 1
endline,c25_assist_u7_0_1,C25. None,haven_labelled,193,7.9,2,1 | 0
endline,c25_assist_u7_0_2,C25. None,haven_labelled,1863,75.9,2,0 | 1
endline,c25_assist_u7_0_3,C25. None,haven_labelled,2367,96.5,2,1 | 0
endline,c25_assist_u7_0_4,C25. None,haven_labelled,2445,99.7,2,1 | 0
endline,c25_assist_u7_1,C25.Does [${u7_name}] or someone in his/her household currently receiving assis,character,0,0,27,0 | 9 | 7 | 4 | 98
endline,c25_assist_u7_10_1,C25. Private donors,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_10_2,C25. Private donors,haven_labelled,1863,75.9,2,0 | 1
endline,c25_assist_u7_10_3,C25. Private donors,haven_labelled,2367,96.5,1,0
endline,c25_assist_u7_10_4,C25. Private donors,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_11_1,C25. Pact Myanmar,haven_labelled,193,7.9,1,0
endline,c25_assist_u7_11_2,C25. Pact Myanmar,haven_labelled,1863,75.9,1,0
endline,c25_assist_u7_11_3,C25. Pact Myanmar,haven_labelled,2367,96.5,1,0
endline,c25_assist_u7_11_4,C25. Pact Myanmar,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_12_1,C25. International Labour Organization (ILO),haven_labelled,193,7.9,1,0
endline,c25_assist_u7_12_2,C25. International Labour Organization (ILO),haven_labelled,1863,75.9,1,0
endline,c25_assist_u7_12_3,C25. International Labour Organization (ILO),haven_labelled,2367,96.5,1,0
endline,c25_assist_u7_12_4,C25. International Labour Organization (ILO),haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_1_1,C25. Save the children,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_1_2,C25. Save the children,haven_labelled,1863,75.9,2,0 | 1
endline,c25_assist_u7_1_3,C25. Save the children,haven_labelled,2367,96.5,1,0
endline,c25_assist_u7_1_4,C25. Save the children,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_2,C25.Does [${u7_name}] or someone in his/her household currently receiving assis,character,0,0,20,7 | 9 | 0 |  | 4
endline,c25_assist_u7_2_1,C25. LIFT,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_2_2,C25. LIFT,haven_labelled,1863,75.9,1,0
endline,c25_assist_u7_2_3,C25. LIFT,haven_labelled,2367,96.5,1,0
endline,c25_assist_u7_2_4,C25. LIFT,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_3,C25.Does [${u7_name}] or someone in his/her household currently receiving assis,character,0,0,10, | 0 | 7 | 5 7 | 4 5 7
endline,c25_assist_u7_3_1,C25. MCCT,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_3_2,C25. MCCT,haven_labelled,1863,75.9,2,0 | 1
endline,c25_assist_u7_3_3,C25. MCCT,haven_labelled,2367,96.5,1,0
endline,c25_assist_u7_3_4,C25. MCCT,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_4,C25.Does [${u7_name}] or someone in his/her household currently receiving assis,character,0,0,4, | 0 | 7 | 9
endline,c25_assist_u7_4_1,C25. UNICEF,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_4_2,C25. UNICEF,haven_labelled,1863,75.9,2,0 | 1
endline,c25_assist_u7_4_3,C25. UNICEF,haven_labelled,2367,96.5,2,0 | 1
endline,c25_assist_u7_4_4,C25. UNICEF,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_5_1,C25. World Food Program (WFP),haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_5_2,C25. World Food Program (WFP),haven_labelled,1863,75.9,2,0 | 1
endline,c25_assist_u7_5_3,C25. World Food Program (WFP),haven_labelled,2367,96.5,2,0 | 1
endline,c25_assist_u7_5_4,C25. World Food Program (WFP),haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_6_1,C25. Local charity organizations,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_6_2,C25. Local charity organizations,haven_labelled,1863,75.9,2,0 | 1
endline,c25_assist_u7_6_3,C25. Local charity organizations,haven_labelled,2367,96.5,1,0
endline,c25_assist_u7_6_4,C25. Local charity organizations,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_7_1,C25. TdH,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_7_2,C25. TdH,haven_labelled,1863,75.9,2,1 | 0
endline,c25_assist_u7_7_3,C25. TdH,haven_labelled,2367,96.5,2,0 | 1
endline,c25_assist_u7_7_4,C25. TdH,haven_labelled,2445,99.7,2,0 | 1
endline,c25_assist_u7_8_1,C25. Myat Wynn Lay Myar group,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_8_2,C25. Myat Wynn Lay Myar group,haven_labelled,1863,75.9,1,0
endline,c25_assist_u7_8_3,C25. Myat Wynn Lay Myar group,haven_labelled,2367,96.5,1,0
endline,c25_assist_u7_8_4,C25. Myat Wynn Lay Myar group,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_97_1,C25. Prefer not to answer,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_97_2,C25. Prefer not to answer,haven_labelled,1863,75.9,1,0
endline,c25_assist_u7_97_3,C25. Prefer not to answer,haven_labelled,2367,96.5,1,0
endline,c25_assist_u7_97_4,C25. Prefer not to answer,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_98_1,C25. Don't know,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_98_2,C25. Don't know,haven_labelled,1863,75.9,2,0 | 1
endline,c25_assist_u7_98_3,C25. Don't know,haven_labelled,2367,96.5,2,0 | 1
endline,c25_assist_u7_98_4,C25. Don't know,haven_labelled,2445,99.7,1,0
endline,c25_assist_u7_9_1,C25. Bright Start/Common Health,haven_labelled,193,7.9,2,0 | 1
endline,c25_assist_u7_9_2,C25. Bright Start/Common Health,haven_labelled,1863,75.9,2,0 | 1
endline,c25_assist_u7_9_3,C25. Bright Start/Common Health,haven_labelled,2367,96.5,2,0 | 1
endline,c25_assist_u7_9_4,C25. Bright Start/Common Health,haven_labelled,2445,99.7,2,0 | 1
endline,c26_nonsick_preg_2,C26. Childbirth,haven_labelled,2283,93.1,2,0 | 1
endline,c26_nonsick_preg_5,C26. Covid-19 vaccination,haven_labelled,2283,93.1,2,0 | 1
endline,c26_nonsick_preg_6,C26. Other vaccination,haven_labelled,2283,93.1,2,0 | 1
endline,c26_nonsick_u7_1,"C26.Although you weren't [NAME wasn't] sick/ wounded, did you [he/she] consult a",character,0,0,5, | 4 | 2 | 1 | 3
endline,c26_nonsick_u7_1_1,C26. Under five visit with vaccination,haven_labelled,1530,62.4,2,0 | 1
endline,c26_nonsick_u7_1_2,C26. Under five visit with vaccination,haven_labelled,2185,89.1,2,0 | 1
endline,c26_nonsick_u7_1_3,C26. Under five visit with vaccination,haven_labelled,2409,98.2,2,0 | 1
endline,c26_nonsick_u7_1_4,C26. Under five visit with vaccination,haven_labelled,2450,99.9,1,0
endline,c26_nonsick_u7_2,"C26.Although you weren't [NAME wasn't] sick/ wounded, did you [he/she] consult a",character,0,0,4, | 4 | 1 | 2
endline,c26_nonsick_u7_2_1,C26. Under five visit without vaccination,haven_labelled,1530,62.4,2,0 | 1
endline,c26_nonsick_u7_2_2,C26. Under five visit without vaccination,haven_labelled,2185,89.1,2,0 | 1
endline,c26_nonsick_u7_2_3,C26. Under five visit without vaccination,haven_labelled,2409,98.2,1,0
endline,c26_nonsick_u7_2_4,C26. Under five visit without vaccination,haven_labelled,2450,99.9,1,0
endline,c26_nonsick_u7_3,"C26.Although you weren't [NAME wasn't] sick/ wounded, did you [he/she] consult a",character,0,0,3, | 4 | 1
endline,c26_nonsick_u7_3_1,C26. General check-up,haven_labelled,1530,62.4,2,0 | 1
endline,c26_nonsick_u7_3_2,C26. General check-up,haven_labelled,2185,89.1,1,0
endline,c26_nonsick_u7_3_3,C26. General check-up,haven_labelled,2409,98.2,1,0
endline,c26_nonsick_u7_3_4,C26. General check-up,haven_labelled,2450,99.9,1,0
endline,c26_nonsick_u7_4,"C26.Although you weren't [NAME wasn't] sick/ wounded, did you [he/she] consult a",character,0,0,2, | 4
endline,c26_nonsick_u7_4_1,C26. Didn't go to heath care facillity or consult with health care provider,haven_labelled,1530,62.4,2,1 | 0
endline,c26_nonsick_u7_4_2,C26. Didn't go to heath care facillity or consult with health care provider,haven_labelled,2185,89.1,2,1 | 0
endline,c26_nonsick_u7_4_3,C26. Didn't go to heath care facillity or consult with health care provider,haven_labelled,2409,98.2,2,1 | 0
endline,c26_nonsick_u7_4_4,C26. Didn't go to heath care facillity or consult with health care provider,haven_labelled,2450,99.9,1,1
endline,c27_notconsult_preg_16,C27. Had children/ other responsibilities at home,haven_labelled,2375,96.8,2,0 | 1
endline,c27_notconsult_u7_1,C27.Why did [${u7_name}] not consult anyone or seek treatment? [Select all that,character,0,0,29,1 3 | 1 |  | 2 | 1 2
endline,c27_notconsult_u7_10_1,C27. Could not get permission,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_10_2,C27. Could not get permission,haven_labelled,2312,94.3,1,0
endline,c27_notconsult_u7_10_3,C27. Could not get permission,haven_labelled,2428,99,1,0
endline,c27_notconsult_u7_10_4,C27. Could not get permission,haven_labelled,2452,100,1,0
endline,c27_notconsult_u7_11_1,C27. Embarrassment,haven_labelled,1861,75.9,1,0
endline,c27_notconsult_u7_11_2,C27. Embarrassment,haven_labelled,2312,94.3,1,0
