wave,var,value,value_label
midline,c27_notconsult_u7_11_3,1,Yes
midline,c27_notconsult_u7_12_3,0,No
midline,c27_notconsult_u7_12_3,1,Yes
midline,c27_notconsult_u7_13_3,0,No
midline,c27_notconsult_u7_13_3,1,Yes
midline,c27_notconsult_u7_14_3,0,No
midline,c27_notconsult_u7_14_3,1,Yes
midline,c27_notconsult_u7_15_3,0,No
midline,c27_notconsult_u7_15_3,1,Yes
midline,c27_notconsult_u7_16_3,0,No
midline,c27_notconsult_u7_16_3,1,Yes
midline,c27_notconsult_u7_17_3,0,No
midline,c27_notconsult_u7_17_3,1,Yes
midline,c27_notconsult_u7_18_3,0,No
midline,c27_notconsult_u7_18_3,1,Yes
midline,c27_notconsult_u7_19_3,0,No
midline,c27_notconsult_u7_19_3,1,Yes
midline,c27_notconsult_u7_20_3,0,No
midline,c27_notconsult_u7_20_3,1,Yes
midline,c27_notconsult_u7_21_3,0,No
midline,c27_notconsult_u7_21_3,1,Yes
midline,c27_notconsult_u7_22_3,0,No
midline,c27_notconsult_u7_22_3,1,Yes
midline,c27_notconsult_u7_23_3,0,No
midline,c27_notconsult_u7_23_3,1,Yes
midline,c27_notconsult_u7_24_3,0,No
midline,c27_notconsult_u7_24_3,1,Yes
midline,c27_notconsult_u7_25_3,0,No
midline,c27_notconsult_u7_25_3,1,Yes
midline,c28_inpatient_u7_3,0,No
midline,c28_inpatient_u7_3,1,Yes
midline,c29_insu_u7_3,0,No insurance
midline,c29_insu_u7_3,1,Social Security
midline,c29_insu_u7_3,2,Health Insurance through Employer
midline,c29_insu_u7_3,3,Other Privately Purchased Commercial Health Insurance
midline,c29_insu_u7_3,4,Mutual Health Organization/ Community-based Health Insurance
midline,c29_insu_u7_3,5,Bright Start Program
midline,c29_insu_u7_3,98,Don’t know
midline,c29_insu_u7_3,99,Other (Specify):
midline,c8_illyesno_u7_4,0,No
midline,c8_illyesno_u7_4,1,Yes
midline,c9_insu_u7_4,0,No insurance
midline,c9_insu_u7_4,1,Social Security
midline,c9_insu_u7_4,2,Health Insurance through Employer
midline,c9_insu_u7_4,3,Other Privately Purchased Commercial Health Insurance
midline,c9_insu_u7_4,4,Mutual Health Organization/ Community-based Health Insurance
midline,c9_insu_u7_4,5,Bright Start Program
midline,c9_insu_u7_4,98,Don’t know
midline,c9_insu_u7_4,99,Other (Specify):
midline,c25_assist_u7_0_4,0,No
midline,c25_assist_u7_0_4,1,Yes
midline,c25_assist_u7_1_4,0,No
midline,c25_assist_u7_1_4,1,Yes
midline,c25_assist_u7_2_4,0,No
midline,c25_assist_u7_2_4,1,Yes
midline,c25_assist_u7_3_4,0,No
midline,c25_assist_u7_3_4,1,Yes
midline,c25_assist_u7_4_4,0,No
midline,c25_assist_u7_4_4,1,Yes
midline,c25_assist_u7_5_4,0,No
midline,c25_assist_u7_5_4,1,Yes
midline,c25_assist_u7_6_4,0,No
midline,c25_assist_u7_6_4,1,Yes
midline,c25_assist_u7_7_4,0,No
midline,c25_assist_u7_7_4,1,Yes
midline,c25_assist_u7_8_4,0,No
midline,c25_assist_u7_8_4,1,Yes
midline,c25_assist_u7_9_4,0,No
midline,c25_assist_u7_9_4,1,Yes
midline,c25_assist_u7_10_4,0,No
midline,c25_assist_u7_10_4,1,Yes
midline,c25_assist_u7_11_4,0,No
midline,c25_assist_u7_11_4,1,Yes
midline,c25_assist_u7_98_4,0,No
midline,c25_assist_u7_98_4,1,Yes
midline,c26_nonsick_u7_1_4,0,No
midline,c26_nonsick_u7_1_4,1,Yes
midline,c26_nonsick_u7_2_4,0,No
midline,c26_nonsick_u7_2_4,1,Yes
midline,c26_nonsick_u7_3_4,0,No
midline,c26_nonsick_u7_3_4,1,Yes
midline,c26_nonsick_u7_4_4,0,No
midline,c26_nonsick_u7_4_4,1,Yes
midline,c28_inpatient_u7_4,0,No
midline,c28_inpatient_u7_4,1,Yes
midline,c29_insu_u7_4,0,No insurance
midline,c29_insu_u7_4,1,Social Security
midline,c29_insu_u7_4,2,Health Insurance through Employer
midline,c29_insu_u7_4,3,Other Privately Purchased Commercial Health Insurance
midline,c29_insu_u7_4,4,Mutual Health Organization/ Community-based Health Insurance
midline,c29_insu_u7_4,5,Bright Start Program
midline,c29_insu_u7_4,98,Don’t know
midline,c29_insu_u7_4,99,Other (Specify):
midline,d1_preg,0,No
midline,d1_preg,1,Yes
midline,d1_preg,97,Don’t want to answer
midline,d1_preg,98,Don’t Know
midline,d2_insu_preg,0,No insurance
midline,d2_insu_preg,1,Social Security
midline,d2_insu_preg,2,Health Insurance through Employer
midline,d2_insu_preg,3,Other Privately Purchased Commercial Health Insurance
midline,d2_insu_preg,4,Mutual Health Organization/ Community-based Health Insurance
midline,d2_insu_preg,5,Bright Start Program
midline,d2_insu_preg,98,Don’t know
midline,d2_insu_preg,99,Other (Specify):
midline,d4_anc,0,No
midline,d4_anc,1,Yes
midline,d8_antecare_1,0,No
midline,d8_antecare_1,1,Yes
midline,d8_antecare_2,0,No
midline,d8_antecare_2,1,Yes
midline,d8_antecare_3,0,No
midline,d8_antecare_3,1,Yes
midline,d8_antecare_4,0,No
midline,d8_antecare_4,1,Yes
midline,d8_antecare_5,0,No
midline,d8_antecare_5,1,Yes
midline,d8_antecare_6,0,No
midline,d8_antecare_6,1,Yes
midline,d8_antecare_7,0,No
midline,d8_antecare_7,1,Yes
midline,d8_antecare_8,0,No
midline,d8_antecare_8,1,Yes
midline,d8_antecare_9,0,No
midline,d8_antecare_9,1,Yes
midline,d8_antecare_10,0,No
midline,d8_antecare_10,1,Yes
midline,d8_antecare_11,0,No
midline,d8_antecare_11,1,Yes
midline,d9_admit,0,No
midline,d9_admit,1,Yes
midline,d10_past_preg,0,No
midline,d10_past_preg,1,Yes
midline,d12_place,1,Government hospital
midline,d12_place,2,Government Rural health center(RHC)
midline,d12_place,3,Peri-urban Health Center
midline,d12_place,4,Maternal and Child Health Clinic/ Hospital
midline,d12_place,5,Family Planning Clinic
midline,d12_place,6,Birth Center
midline,d12_place,7,Private Hospital/ Clinic
midline,d12_place,8,Private Doctor’s Office
midline,d12_place,9,Traditional Medicine Hospitals
midline,d12_place,10,Traditional Medicine Clinics
midline,d12_place,11,Provider’s home or store
midline,d12_place,12,Patient’s Home
midline,d12_place,13,Charity Clinic
midline,d12_place,14,Military Hosipital
midline,d12_place,15,Miscarriage
midline,d12_place,16,Workers' Hospital
midline,d12_place,17,"Hospitals in foreign countries (Thailand, Malaysia,etc)"
midline,d12_place,99,Other (Specify):
midline,d13_reason_1,0,No
midline,d13_reason_1,1,Yes
midline,d13_reason_2,0,No
midline,d13_reason_2,1,Yes
midline,d13_reason_3,0,No
midline,d13_reason_3,1,Yes
midline,d13_reason_4,0,No
midline,d13_reason_4,1,Yes
midline,d13_reason_5,0,No
midline,d13_reason_5,1,Yes
midline,d13_reason_6,0,No
midline,d13_reason_6,1,Yes
midline,d13_reason_7,0,No
midline,d13_reason_7,1,Yes
midline,d13_reason_8,0,No
midline,d13_reason_8,1,Yes
midline,d13_reason_9,0,No
midline,d13_reason_9,1,Yes
midline,d13_reason_10,0,No
midline,d13_reason_10,1,Yes
midline,d13_reason_11,0,No
midline,d13_reason_11,1,Yes
midline,d13_reason_12,0,No
midline,d13_reason_12,1,Yes
midline,d13_reason_13,0,No
midline,d13_reason_13,1,Yes
midline,d13_reason_14,0,No
midline,d13_reason_14,1,Yes
midline,d13_reason_16,0,No
midline,d13_reason_16,1,Yes
midline,d13_reason_17,0,No
midline,d13_reason_17,1,Yes
midline,d13_reason_18,0,No
midline,d13_reason_18,1,Yes
midline,d13_reason_19,0,No
midline,d13_reason_19,1,Yes
midline,d13_reason_20,0,No
midline,d13_reason_20,1,Yes
midline,d13_reason_21,0,No
midline,d13_reason_21,1,Yes
midline,d13_reason_22,0,No
midline,d13_reason_22,1,Yes
midline,d13_reason_23,0,No
midline,d13_reason_23,1,Yes
midline,d13_reason_24,0,No
midline,d13_reason_24,1,Yes
midline,d13_reason_25,0,No
midline,d13_reason_25,1,Yes
midline,d13_reason_26,0,No
midline,d13_reason_26,1,Yes
midline,d13_reason_27,0,No
midline,d13_reason_27,1,Yes
midline,d13_reason_28,0,No
midline,d13_reason_28,1,Yes
midline,d15_admit,0,No
midline,d15_admit,1,Yes
midline,e1_vaccine_1,1,Yes
midline,e1_vaccine_1,2,No
midline,e1_vaccine_1,98,Don’t know
midline,e2_vaccine_record_1,1,Yes
midline,e2_vaccine_record_1,2,No
midline,e2_vaccine_record_1,98,Don’t know
midline,e3a_birth_1,1,Yes
midline,e3a_birth_1,2,No
midline,e3a_birth_1,98,Don’t know
midline,e3b_2months_1,1,Yes
midline,e3b_2months_1,2,No
midline,e3b_2months_1,98,Don’t know
midline,e3c_4months_1,1,Yes
midline,e3c_4months_1,2,No
midline,e3c_4months_1,98,Don’t know
midline,e3c_6months_1,1,Yes
midline,e3c_6months_1,2,No
midline,e3c_6months_1,98,Don’t know
midline,e3d_9months_1,1,Yes
midline,e3d_9months_1,2,No
midline,e3d_9months_1,98,Don’t know
midline,e3e_half_1,1,Yes
midline,e3e_half_1,2,No
midline,e3e_half_1,98,Don’t know
midline,e1_vaccine_2,1,Yes
midline,e1_vaccine_2,2,No
midline,e1_vaccine_2,98,Don’t know
midline,e2_vaccine_record_2,1,Yes
midline,e2_vaccine_record_2,2,No
midline,e2_vaccine_record_2,98,Don’t know
midline,e3a_birth_2,1,Yes
midline,e3a_birth_2,2,No
midline,e3a_birth_2,98,Don’t know
midline,e3b_2months_2,1,Yes
midline,e3b_2months_2,2,No
midline,e3b_2months_2,98,Don’t know
midline,e3c_4months_2,1,Yes
midline,e3c_4months_2,2,No
midline,e3c_4months_2,98,Don’t know
midline,e3c_6months_2,1,Yes
midline,e3c_6months_2,2,No
midline,e3c_6months_2,98,Don’t know
midline,e3d_9months_2,1,Yes
midline,e3d_9months_2,2,No
midline,e3d_9months_2,98,Don’t know
midline,e3e_half_2,1,Yes
midline,e3e_half_2,2,No
midline,e3e_half_2,98,Don’t know
midline,e1_vaccine_3,1,Yes
midline,e1_vaccine_3,2,No
midline,e1_vaccine_3,98,Don’t know
midline,e2_vaccine_record_3,1,Yes
midline,e2_vaccine_record_3,2,No
midline,e2_vaccine_record_3,98,Don’t know
midline,e3a_birth_3,1,Yes
midline,e3a_birth_3,2,No
midline,e3a_birth_3,98,Don’t know
midline,e3b_2months_3,1,Yes
midline,e3b_2months_3,2,No
midline,e3b_2months_3,98,Don’t know
midline,e3c_4months_3,1,Yes
midline,e3c_4months_3,2,No
midline,e3c_4months_3,98,Don’t know
midline,e3c_6months_3,1,Yes
midline,e3c_6months_3,2,No
midline,e3c_6months_3,98,Don’t know
midline,e3d_9months_3,1,Yes
midline,e3d_9months_3,2,No
midline,e3d_9months_3,98,Don’t know
midline,e1_vaccine_4,1,Yes
midline,e1_vaccine_4,2,No
midline,e1_vaccine_4,98,Don’t know
midline,e2_vaccine_record_4,1,Yes
midline,e2_vaccine_record_4,2,No
midline,e2_vaccine_record_4,98,Don’t know
midline,e3a_birth_4,1,Yes
midline,e3a_birth_4,2,No
midline,e3a_birth_4,98,Don’t know
midline,e3b_2months_4,1,Yes
midline,e3b_2months_4,2,No
midline,e3b_2months_4,98,Don’t know
midline,e3c_4months_4,1,Yes
midline,e3c_4months_4,2,No
midline,e3c_4months_4,98,Don’t know
midline,e3c_6months_4,1,Yes
midline,e3c_6months_4,2,No
midline,e3c_6months_4,98,Don’t know
midline,e3d_9months_4,1,Yes
midline,e3d_9months_4,2,No
midline,e3d_9months_4,98,Don’t know
midline,f1_income_0,0,No
midline,f1_income_0,1,Yes
midline,f1_income_1,0,No
midline,f1_income_1,1,Yes
midline,f1_income_2,0,No
midline,f1_income_2,1,Yes
midline,f1_income_3,0,No
midline,f1_income_3,1,Yes
midline,f1_income_4,0,No
midline,f1_income_4,1,Yes
midline,f1_income_5,0,No
midline,f1_income_5,1,Yes
midline,f1_income_6,0,No
midline,f1_income_6,1,Yes
midline,f1_income_7,0,No
midline,f1_income_7,1,Yes
midline,f1_income_8,0,No
midline,f1_income_8,1,Yes
midline,f1_income_9,0,No
midline,f1_income_9,1,Yes
midline,f1_income_10,0,No
midline,f1_income_10,1,Yes
midline,f1_income_11,0,No
midline,f1_income_11,1,Yes
midline,f1_income_12,0,No
midline,f1_income_12,1,Yes
midline,f1_income_13,0,No
midline,f1_income_13,1,Yes
midline,f1_income_14,0,No
midline,f1_income_14,1,Yes
midline,f1_income_15,0,No
midline,f1_income_15,1,Yes
midline,f1_income_16,0,No
midline,f1_income_16,1,Yes
midline,f1_income_17,0,No
midline,f1_income_17,1,Yes
midline,f1_income_18,0,No
midline,f1_income_18,1,Yes
midline,f1_income_19,0,No
midline,f1_income_19,1,Yes
midline,f1_income_20,0,No
midline,f1_income_20,1,Yes
midline,f1_income_21,0,No
midline,f1_income_21,1,Yes
midline,f1_income_22,0,No
midline,f1_income_22,1,Yes
midline,f1_income_23,0,No
midline,f1_income_23,1,Yes
midline,f1_income_24,0,No
midline,f1_income_24,1,Yes
midline,f1_income_25,0,No
midline,f1_income_25,1,Yes
midline,f1_income_26,0,No
midline,f1_income_26,1,Yes
midline,f1_income_27,0,No
midline,f1_income_27,1,Yes
midline,f1_income_28,0,No
midline,f1_income_28,1,Yes
midline,f1_income_29,0,No
midline,f1_income_29,1,Yes
midline,f1_income_30,0,No
midline,f1_income_30,1,Yes
midline,f1_income_31,0,No
midline,f1_income_31,1,Yes
midline,f1_income_32,0,No
midline,f1_income_32,1,Yes
midline,f1_income_33,0,No
midline,f1_income_33,1,Yes
midline,f1_income_34,0,No
midline,f1_income_34,1,Yes
midline,f1_income_35,0,No
midline,f1_income_35,1,Yes
midline,f1_income_36,0,No
midline,f1_income_36,1,Yes
midline,f1_income_37,0,No
midline,f1_income_37,1,Yes
midline,f2_incomeone,0,None/unemployed
midline,f2_incomeone,1,Farming
midline,f2_incomeone,2,Livestock and poultry raising
midline,f2_incomeone,3,Fishing
midline,f2_incomeone,4,Wholesale and retail trade
midline,f2_incomeone,5,Peddling
midline,f2_incomeone,6,Manufacturing/handicraft
midline,f2_incomeone,7,Salaried employment
midline,f2_incomeone,8,Skilled Labourer
midline,f2_incomeone,9,Agricultural daily labourer
midline,f2_incomeone,10,Other daily labourer
midline,f2_incomeone,11,"Private gifts, donations, assistance"
midline,f2_incomeone,12,"Government assistance, pensions"
midline,f2_incomeone,13,Remittance from abroad
midline,f2_incomeone,14,Remittance from other parts of the country
midline,f2_incomeone,15,Tourism-related work
midline,f2_incomeone,16, Transport-related services
midline,f2_incomeone,17,Broker
midline,f2_incomeone,18,Land and housing rental agent
midline,f2_incomeone,19,Money lander
midline,f2_incomeone,20,Street venders
midline,f2_incomeone,21,Stone collector
midline,f2_incomeone,22,Hostel Service
midline,f2_incomeone,23,Small petroleum extraction
midline,f2_incomeone,24,Internet Café
midline,f2_incomeone,25,Logger
midline,f2_incomeone,26,Aircon services
midline,f2_incomeone,27,Construction
midline,f2_incomeone,28,Selling water
midline,f2_incomeone,29,Copyer and Printing Shop
midline,f2_incomeone,30,Quack Doctor
midline,f2_incomeone,31,Selling firewood
midline,f2_incomeone,32,Pharmacy shop
midline,f2_incomeone,33,Tailor
midline,f2_incomeone,34,Astrologer
midline,f2_incomeone,35,Renting house to others
midline,f2_incomeone,36,Phone/car/motorbike reparing service
midline,f2_incomeone,37,Barber shop/beauty saloon
midline,f4k_other_oth,1,Support to parents or other family members
midline,f4k_other_oth,2,"Baby/child's accessories (diapers,toys,etc)"
midline,f4k_other_oth,3,Household accessories and maintenance
midline,f4k_other_oth,4,"Recreation (alcohol, cigarettes,etc)"
midline,f4k_other_oth,5,Investment in job
midline,f4k_other_oth,6,Baby sitter fees
midline,f4k_other_oth,7,Loan reimbursement
midline,f4k_other_oth,8,Compensation for car accident
midline,h1_source,0,I don't receive Covid 19 information from any resource.
midline,h1_source,1,Health workers and professionals
midline,h1_source,2,Social Media (Facebook / Website)
midline,h1_source,3,Radio / Television / Newspaper
midline,h1_source,4,Brochure
midline,h1_source,5,Poster
midline,h1_source,6,Billboard
midline,h1_source,7,Friends / Family / Relatives
midline,h1_source,8,Hearsays
midline,h1_source,9,There was no reliable source for me.
midline,h1_source,10,Ward/village leaders
midline,h1_source,11,Phone calls/SMS
midline,h1_source,12,WHO
midline,h1_source,13,Local peer groups (Mothers' group)
midline,h1_source,97,Prefer not to answer
midline,h1_source,98,Don't know
midline,h1_source,99,Other (Specify):
midline,h2_symptoms_1,0,No
midline,h2_symptoms_1,1,Yes
midline,h2_symptoms_2,0,No
midline,h2_symptoms_2,1,Yes
midline,h2_symptoms_3,0,No
midline,h2_symptoms_3,1,Yes
midline,h2_symptoms_4,0,No
midline,h2_symptoms_4,1,Yes
midline,h2_symptoms_5,0,No
midline,h2_symptoms_5,1,Yes
midline,h2_symptoms_6,0,No
midline,h2_symptoms_6,1,Yes
midline,h2_symptoms_7,0,No
midline,h2_symptoms_7,1,Yes
midline,h2_symptoms_8,0,No
midline,h2_symptoms_8,1,Yes
midline,h2_symptoms_9,0,No
midline,h2_symptoms_9,1,Yes
midline,h2_symptoms_10,0,No
midline,h2_symptoms_10,1,Yes
midline,h2_symptoms_11,0,No
midline,h2_symptoms_11,1,Yes
midline,h2_symptoms_12,0,No
midline,h2_symptoms_12,1,Yes
midline,h2_symptoms_13,0,No
midline,h2_symptoms_13,1,Yes
midline,h2_symptoms_14,0,No
midline,h2_symptoms_14,1,Yes
midline,h2_symptoms_15,0,No
midline,h2_symptoms_15,1,Yes
midline,h2_symptoms_16,0,No
midline,h2_symptoms_16,1,Yes
midline,h2_symptoms_17,0,No
midline,h2_symptoms_17,1,Yes
midline,h3_suspected_1,0,No
midline,h3_suspected_1,1,Yes
midline,h3_suspected_2,0,No
midline,h3_suspected_2,1,Yes
midline,h3_suspected_3,0,No
midline,h3_suspected_3,1,Yes
midline,h3_suspected_4,0,No
midline,h3_suspected_4,1,Yes
midline,h3_suspected_5,0,No
midline,h3_suspected_5,1,Yes
midline,h3_suspected_6,0,No
midline,h3_suspected_6,1,Yes
midline,h3_suspected_7,0,No
midline,h3_suspected_7,1,Yes
midline,h3_suspected_8,0,No
midline,h3_suspected_8,1,Yes
midline,h3_suspected_9,0,No
midline,h3_suspected_9,1,Yes
midline,h3_suspected_10,0,No
midline,h3_suspected_10,1,Yes
midline,h3_suspected_11,0,No
midline,h3_suspected_11,1,Yes
midline,h4_protect_1,0,No
midline,h4_protect_1,1,Yes
midline,h4_protect_2,0,No
midline,h4_protect_2,1,Yes
midline,h4_protect_3,0,No
midline,h4_protect_3,1,Yes
midline,h4_protect_4,0,No
midline,h4_protect_4,1,Yes
midline,h4_protect_5,0,No
midline,h4_protect_5,1,Yes
midline,h4_protect_6,0,No
midline,h4_protect_6,1,Yes
midline,h4_protect_7,0,No
midline,h4_protect_7,1,Yes
midline,h4_protect_8,0,No
midline,h4_protect_8,1,Yes
midline,h4_protect_9,0,No
midline,h4_protect_9,1,Yes
midline,h4_protect_10,0,No
midline,h4_protect_10,1,Yes
midline,h4_protect_11,0,No
midline,h4_protect_11,1,Yes
midline,h4_protect_12,0,No
midline,h4_protect_12,1,Yes
midline,h4_protect_13,0,No
midline,h4_protect_13,1,Yes
midline,h4_protect_14,0,No
midline,h4_protect_14,1,Yes
midline,h4_protect_15,0,No
midline,h4_protect_15,1,Yes
midline,h4_protect_16,0,No
midline,h4_protect_16,1,Yes
midline,h4_protect_17,0,No
midline,h4_protect_17,1,Yes
midline,h4_protect_18,0,No
midline,h4_protect_18,1,Yes
midline,h4_protect_19,0,No
midline,h4_protect_19,1,Yes
midline,h4_protect_20,0,No
midline,h4_protect_20,1,Yes
midline,h4_protect_21,0,No
midline,h4_protect_21,1,Yes
midline,h4_protect_22,0,No
midline,h4_protect_22,1,Yes
midline,h5_emergency_1,0,No
midline,h5_emergency_1,1,Yes
midline,h5_emergency_2,0,No
midline,h5_emergency_2,1,Yes
midline,h5_emergency_3,0,No
midline,h5_emergency_3,1,Yes
midline,h5_emergency_4,0,No
midline,h5_emergency_4,1,Yes
midline,h5_emergency_5,0,No
midline,h5_emergency_5,1,Yes
midline,h5_emergency_6,0,No
midline,h5_emergency_6,1,Yes
midline,h5_emergency_7,0,No
midline,h5_emergency_7,1,Yes
midline,h5_emergency_8,0,No
midline,h5_emergency_8,1,Yes
midline,h5_emergency_9,0,No
midline,h5_emergency_9,1,Yes
midline,h5_emergency_10,0,No
midline,h5_emergency_10,1,Yes
midline,h5_emergency_11,0,No
midline,h5_emergency_11,1,Yes
midline,h5_emergency_12,0,No
midline,h5_emergency_12,1,Yes
midline,h5_emergency_13,0,No
midline,h5_emergency_13,1,Yes
midline,h5_emergency_14,0,No
midline,h5_emergency_14,1,Yes
midline,h5_emergency_15,0,No
midline,h5_emergency_15,1,Yes
midline,j1_fucall,0,No
midline,j1_fucall,1,Yes
midline,j3_time,1,Anytime (9:00-20:00)
midline,j3_time,2,Morning (9:00-12:00)
midline,j3_time,3,Afternoon (12:00-16:00)
midline,j3_time,4,Evening (16:00-20:00)
midline,call_status,1,Completed
midline,call_status,2,"Answered, but not completed"
midline,call_status,3,"Answered, but not by the respondent"
midline,call_status,4,Phone number does not exist
midline,call_status,5,Refusal
midline,call_status,6,Do not understand the language
midline,call_status,7,Deceased
midline,call_status,8,Can't answer these days due to emergency issue
midline,call_status,9,Canot contact by the same residential people
midline,call_status,10,"Answered, but not by the respondent, but phone number is given"
midline,call_status,11,"Not available, and have a appointment"
midline,call_status,12,Phone is busy
midline,call_status,13,"Call to respondent ended immediately, no ring"
midline,call_status,14,"Number not available, outside coverage area or switched off"
midline,call_status,15,Number rings but there is no answer
midline,call_status,16,Phone answered but dropped without any response
midline,call_status,17,Phone number was wrong (Do not know the respondent)
midline,call_status,18,Phone is switched off.
midline,call_status,19,Incoming calls are denied.
midline,call_status,20,The eligible person is not living in Hlaing Thar Yar or Shwe Pyi Thar any more.
midline,call_status,21,The pregnant mother was not pregnant anymore.
midline,call_status,23,The phone number was not owned by eligible household members.
midline,call_status,24,The child/children are 7 years and above.
midline,group,0,Control
midline,group,1,Treatment
midline,group_raw,0,Control
midline,group_raw,1,Treatment
